fips_code,county_name,state_name,pop25,pop_25plus_highschool_plus,pop_25plus_bachelor_plus
34029,Ocean County,New Jersey,438444,409252,147739
34031,Passaic County,New Jersey,347256,295540,105257
34033,Salem County,New Jersey,45363,40868,10877
34035,Somerset County,New Jersey,244416,229383,140175
34037,Sussex County,New Jersey,105664,100826,42236
34039,Union County,New Jersey,390558,336957,150614
34041,Warren County,New Jersey,80008,75197,29147
35001,Bernalillo County,New Mexico,474905,429357,177818
35003,Catron County,New Mexico,3028,2955,626
35005,Chaves County,New Mexico,41989,33987,7642
35006,Cibola County,New Mexico,18530,15825,3490
35007,Colfax County,New Mexico,9243,8366,2218
35009,Curry County,New Mexico,29669,24375,6317
35011,De Baca County,New Mexico,1094,959,91
35013,Doña Ana County,New Mexico,137719,113831,43242
35015,Eddy County,New Mexico,39891,33631,7907
35017,Grant County,New Mexico,20633,18500,5932
35019,Guadalupe County,New Mexico,3241,2695,503
35021,Harding County,New Mexico,508,451,154
35023,Hidalgo County,New Mexico,2887,2451,513
35025,Lea County,New Mexico,43738,33058,6682
35027,Lincoln County,New Mexico,15760,14466,4535
35028,Los Alamos County,New Mexico,14090,13852,9616
35029,Luna County,New Mexico,16365,12422,2410
35031,McKinley County,New Mexico,45122,36495,5623
35033,Mora County,New Mexico,3272,3069,831
35035,Otero County,New Mexico,45357,39593,9795
35037,Quay County,New Mexico,6388,5602,1304
35039,Rio Arriba County,New Mexico,27857,24065,5245
35041,Roosevelt County,New Mexico,11201,9620,2391
35043,Sandoval County,New Mexico,106408,98548,35535
35045,San Juan County,New Mexico,80157,69292,13343
35047,San Miguel County,New Mexico,19918,17073,5226
35049,Santa Fe County,New Mexico,118758,108596,52450
35051,Sierra County,New Mexico,9201,8298,1503
35053,Socorro County,New Mexico,10586,8966,2223
35055,Taos County,New Mexico,26662,24890,9881
35057,Torrance County,New Mexico,10891,9425,1620
35059,Union County,New Mexico,2816,2504,509
35061,Valencia County,New Mexico,53115,45636,11053
36001,Albany County,New York,212896,198329,96130
36003,Allegany County,New York,29790,27295,7317
36005,Bronx County,New York,937893,706230,205925
36007,Broome County,New York,130880,119116,40032
36009,Cattaraugus County,New York,52917,47213,10940
36011,Cayuga County,New York,54978,48891,13128
36013,Chautauqua County,New York,88527,79651,22218
36015,Chemung County,New York,58452,53124,15715
36017,Chenango County,New York,33762,29957,6475
36019,Clinton County,New York,54905,48421,14726
36021,Columbia County,New York,47385,43365,18050
36023,Cortland County,New York,29214,26559,8277
36025,Delaware County,New York,33163,29984,8853
36027,Dutchess County,New York,211380,194063,83972
36029,Erie County,New York,672381,621519,248289
36031,Essex County,New York,28918,26461,9052
36033,Franklin County,New York,33482,29237,7959
36035,Fulton County,New York,38160,33770,8073
36037,Genesee County,New York,41772,38657,9864
36039,Greene County,New York,36261,32200,10491
36041,Hamilton County,New York,4135,3693,1112
36043,Herkimer County,New York,42916,39354,9706
36045,Jefferson County,New York,74642,68151,19164
36047,Kings County,New York,1848847,1556429,764053
36049,Lewis County,New York,18477,16881,3586
36051,Livingston County,New York,41709,38613,12762
36053,Madison County,New York,46079,42983,12910
36055,Monroe County,New York,526205,482926,216673
36057,Montgomery County,New York,34228,30300,7022
36059,Nassau County,New York,972012,895669,473504
36061,New York County,New York,1260428,1123964,806709
36063,Niagara County,New York,152414,140269,41401
36065,Oneida County,New York,159069,141463,44142
36067,Onondaga County,New York,324756,297945,123843
36069,Ontario County,New York,80554,75178,29943
36071,Orange County,New York,258632,231932,83389
36073,Orleans County,New York,29153,25283,5102
36075,Oswego County,New York,80313,72287,17608
36077,Otsego County,New York,39250,36157,13287
36079,Putnam County,New York,71149,66358,30981
36081,Queens County,New York,1698073,1404170,598760
36083,Rensselaer County,New York,113425,105173,42276
36085,Richmond County,New York,345412,305815,123573
36087,Rockland County,New York,208594,182936,87859
36089,St. Lawrence County,New York,71189,63437,17541
36091,Saratoga County,New York,172398,162446,75452
36093,Schenectady County,New York,109935,100968,38542
36095,Schoharie County,New York,21561,19832,5393
36097,Schuyler County,New York,13239,12020,3358
36099,Seneca County,New York,23906,20228,5770
36101,Steuben County,New York,66196,60763,17225
36103,Suffolk County,New York,1070338,968481,426656
36105,Sullivan County,New York,55761,48877,16553
36107,Tioga County,New York,34590,31819,8855
36109,Tompkins County,New York,61514,58979,36447
36111,Ulster County,New York,134325,123240,49768
36113,Warren County,New York,49426,45414,17109
36115,Washington County,New York,45248,40866,9606
36117,Wayne County,New York,65372,59484,16691
36119,Westchester County,New York,697202,622982,366101
36121,Wyoming County,New York,29652,25694,5406
36123,Yates County,New York,16698,14100,4179
37001,Alamance County,North Carolina,117453,103995,32545
37003,Alexander County,North Carolina,26398,22590,4067
37005,Alleghany County,North Carolina,8618,7163,1967
37007,Anson County,North Carolina,15630,12883,1701
37009,Ashe County,North Carolina,20626,18048,4622
37011,Avery County,North Carolina,13505,11665,2954
37013,Beaufort County,North Carolina,32814,28902,6755
37015,Bertie County,North Carolina,13268,10876,2368
37017,Bladen County,North Carolina,21094,18680,4339
37019,Brunswick County,North Carolina,117336,109509,38981
37021,Buncombe County,North Carolina,202143,186588,90206
37023,Burke County,North Carolina,64613,55000,13033
37025,Cabarrus County,North Carolina,153644,141062,57865
37027,Caldwell County,North Carolina,58407,48350,10855
37029,Camden County,North Carolina,7422,6901,1912
37031,Carteret County,North Carolina,52589,48752,17006
37033,Caswell County,North Carolina,16619,13902,2667
37035,Catawba County,North Carolina,113077,98941,28194
37037,Chatham County,North Carolina,57701,52154,27697
37039,Cherokee County,North Carolina,22779,20826,5514
37041,Chowan County,North Carolina,10497,9172,2574
37043,Clay County,North Carolina,8843,7953,2778
37045,Cleveland County,North Carolina,69170,60499,14575
37047,Columbus County,North Carolina,35724,30905,5382
37049,Craven County,North Carolina,68761,63104,17897
37051,Cumberland County,North Carolina,209827,194300,57051
37053,Currituck County,North Carolina,21289,19991,6235
37055,Dare County,North Carolina,28503,27143,12202
37057,Davidson County,North Carolina,120730,105880,25018
37059,Davie County,North Carolina,31091,28209,8323
37061,Duplin County,North Carolina,33151,27155,5801
37063,Durham County,North Carolina,228405,207190,122294
37065,Edgecombe County,North Carolina,33892,28600,5669
37067,Forsyth County,North Carolina,259909,233716,95835
37069,Franklin County,North Carolina,50324,44116,12276
37071,Gaston County,North Carolina,160932,141704,41791
37073,Gates County,North Carolina,7554,6769,815
37075,Graham County,North Carolina,5779,4898,968
37077,Granville County,North Carolina,43795,37935,10526
37079,Greene County,North Carolina,14557,11331,1779
37081,Guilford County,North Carolina,359349,324413,136918
37083,Halifax County,North Carolina,34495,27909,5332
37085,Harnett County,North Carolina,90001,79797,21531
37087,Haywood County,North Carolina,47259,43291,13895
37089,Henderson County,North Carolina,87598,79816,30713
37091,Hertford County,North Carolina,14260,12081,2388
37093,Hoke County,North Carolina,34406,30574,7334
37095,Hyde County,North Carolina,3674,3190,504
37097,Iredell County,North Carolina,133520,121789,44504
37099,Jackson County,North Carolina,28020,25157,8408
37101,Johnston County,North Carolina,151489,135548,41857
37103,Jones County,North Carolina,6896,5962,1231
37105,Lee County,North Carolina,43796,37287,9466
37107,Lenoir County,North Carolina,38149,31465,6032
37109,Lincoln County,North Carolina,65172,58651,17614
37111,McDowell County,North Carolina,32688,28151,5739
37113,Macon County,North Carolina,28214,25403,6930
37115,Madison County,North Carolina,15745,14305,4955
37117,Martin County,North Carolina,15882,13231,2406
37119,Mecklenburg County,North Carolina,766897,696304,372777
37121,Mitchell County,North Carolina,11175,10025,2581
37123,Montgomery County,North Carolina,18631,15642,3597
37125,Moore County,North Carolina,74008,68631,30279
37127,Nash County,North Carolina,66560,57507,14459
37129,New Hanover County,North Carolina,161126,150757,72131
37131,Northampton County,North Carolina,13012,11000,2478
37133,Onslow County,North Carolina,113066,105408,29462
37135,Orange County,North Carolina,93289,86966,57674
37137,Pamlico County,North Carolina,9820,8841,2492
37139,Pasquotank County,North Carolina,27998,25198,7519
37141,Pender County,North Carolina,44629,40404,13311
37143,Perquimans County,North Carolina,9762,8466,1992
37145,Person County,North Carolina,28000,24944,5553
37147,Pitt County,North Carolina,106434,96763,36045
37149,Polk County,North Carolina,15566,14301,5122
37151,Randolph County,North Carolina,100816,84645,17774
37153,Richmond County,North Carolina,29068,24469,4705
37155,Robeson County,North Carolina,75244,59354,10955
37157,Rockingham County,North Carolina,66238,55897,10683
37159,Rowan County,North Carolina,102418,90194,22042
37161,Rutherford County,North Carolina,47065,40757,9735
37163,Sampson County,North Carolina,39708,33470,6282
37165,Scotland County,North Carolina,23326,19211,3455
37167,Stanly County,North Carolina,44648,38903,8795
37169,Stokes County,North Carolina,33235,29879,6145
37171,Surry County,North Carolina,50708,41910,9838
37173,Swain County,North Carolina,9740,8488,2072
37175,Transylvania County,North Carolina,25533,23958,9866
37177,Tyrrell County,North Carolina,2567,2067,378
37179,Union County,North Carolina,158281,143152,61773
37181,Vance County,North Carolina,28655,24482,5294
37183,Wake County,North Carolina,781308,734039,439696
37185,Warren County,North Carolina,14049,12184,2676
37187,Washington County,North Carolina,7950,6802,968
37189,Watauga County,North Carolina,31195,28838,14869
37191,Wayne County,North Carolina,78414,67756,16729
37193,Wilkes County,North Carolina,47691,39047,7949
37195,Wilson County,North Carolina,54121,45691,10967
37197,Yadkin County,North Carolina,26727,23122,4210
37199,Yancey County,North Carolina,14050,12380,3231
38001,Adams County,North Dakota,1561,1442,324
38003,Barnes County,North Dakota,7524,7173,2257
38005,Benson County,North Dakota,3343,2958,739
38007,Billings County,North Dakota,706,668,229
38009,Bottineau County,North Dakota,4472,4204,1227
38011,Bowman County,North Dakota,2009,1812,548
38013,Burke County,North Dakota,1500,1391,353
38015,Burleigh County,North Dakota,66815,63604,25872
38017,Cass County,North Dakota,119321,114344,51648
38019,Cavalier County,North Dakota,2561,2384,569
38021,Dickey County,North Dakota,3215,2937,870
38023,Divide County,North Dakota,1567,1385,319
38025,Dunn County,North Dakota,2832,2626,582
38027,Eddy County,North Dakota,1777,1648,501
38029,Emmons County,North Dakota,2469,2194,511
38031,Foster County,North Dakota,2491,2321,678
38033,Golden Valley County,North Dakota,1219,1177,220
38035,Grand Forks County,North Dakota,43215,41366,16059
38037,Grant County,North Dakota,1705,1524,362
38039,Griggs County,North Dakota,1689,1580,462
38041,Hettinger County,North Dakota,1815,1689,340
38043,Kidder County,North Dakota,1647,1512,350
38045,LaMoure County,North Dakota,2896,2664,701
38047,Logan County,North Dakota,1350,1214,354
38049,McHenry County,North Dakota,3720,3401,777
38051,McIntosh County,North Dakota,1988,1758,338
38053,McKenzie County,North Dakota,8927,8244,2035
38055,McLean County,North Dakota,7152,6694,1707
38057,Mercer County,North Dakota,5929,5361,1338
38059,Morton County,North Dakota,23058,21783,6746
38061,Mountrail County,North Dakota,6094,5399,1363
38063,Nelson County,North Dakota,2259,2107,636
38065,Oliver County,North Dakota,1251,1183,256
38067,Pembina County,North Dakota,4915,4515,1127
38069,Pierce County,North Dakota,2816,2643,786
38071,Ramsey County,North Dakota,7958,7411,2200
38073,Ransom County,North Dakota,3932,3564,824
38075,Renville County,North Dakota,1570,1445,346
38077,Richland County,North Dakota,10736,10191,2682
38079,Rolette County,North Dakota,7128,5982,1181
38081,Sargent County,North Dakota,2782,2566,531
38083,Sheridan County,North Dakota,1032,937,209
38085,Sioux County,North Dakota,2068,1798,231
38087,Slope County,North Dakota,619,565,141
38089,Stark County,North Dakota,21357,19475,5802
38091,Steele County,North Dakota,1261,1192,373
38093,Stutsman County,North Dakota,14849,13775,3627
38095,Towner County,North Dakota,1507,1349,285
38097,Traill County,North Dakota,5427,5085,1694
38099,Walsh County,North Dakota,7283,6377,1423
38101,Ward County,North Dakota,44431,42245,13180
38103,Wells County,North Dakota,2746,2521,611
38105,Williams County,North Dakota,24655,22348,5854
39001,Adams County,Ohio,18784,15997,2677
39003,Allen County,Ohio,68410,63206,13637
39005,Ashland County,Ohio,35936,32684,7929
39007,Ashtabula County,Ohio,68600,60038,10956
39009,Athens County,Ohio,36357,33383,12880
39011,Auglaize County,Ohio,31572,29549,6553
39013,Belmont County,Ohio,48385,44538,9057
39015,Brown County,Ohio,30555,26817,4821
39017,Butler County,Ohio,251466,229292,81803
39019,Carroll County,Ohio,19265,17295,2703
39021,Champaign County,Ohio,27314,25081,5219
39023,Clark County,Ohio,93570,83523,17344
39025,Clermont County,Ohio,146601,134659,46021
39027,Clinton County,Ohio,28257,25884,5667
39029,Columbiana County,Ohio,73257,65700,11747
39031,Coshocton County,Ohio,25239,21461,4227
39033,Crawford County,Ohio,29399,26606,4558
39035,Cuyahoga County,Ohio,888011,810259,318951
39037,Darke County,Ohio,35424,32127,5839
39039,Defiance County,Ohio,26331,24308,5297
39041,Delaware County,Ohio,147319,143008,85499
39043,Erie County,Ohio,54299,50189,15163
39045,Fairfield County,Ohio,109647,103090,34987
39047,Fayette County,Ohio,19788,16972,2739
39049,Franklin County,Ohio,887325,809444,372415
39051,Fulton County,Ohio,29303,27767,5520
39053,Gallia County,Ohio,19831,17224,3550
39055,Geauga County,Ohio,66426,60594,25723
39057,Greene County,Ohio,114438,108099,47248
39059,Guernsey County,Ohio,26939,23083,4135
39061,Hamilton County,Ohio,560573,518290,231851
39063,Hancock County,Ohio,51402,48784,15283
39065,Hardin County,Ohio,18582,17042,3508
39067,Harrison County,Ohio,10438,9375,1355
39069,Henry County,Ohio,19112,17696,3568
39071,Highland County,Ohio,29648,25750,4626
39073,Hocking County,Ohio,19839,17478,2848
39075,Holmes County,Ohio,26437,15084,2896
39077,Huron County,Ohio,39812,36091,6746
39079,Jackson County,Ohio,22414,19602,3724
39081,Jefferson County,Ohio,46058,42776,9468
39083,Knox County,Ohio,41507,37810,10105
39085,Lake County,Ohio,168893,158525,51559
39087,Lawrence County,Ohio,40586,36540,7540
39089,Licking County,Ohio,123060,114623,36033
39091,Logan County,Ohio,32207,29909,5893
39093,Lorain County,Ohio,220277,201474,61447
39095,Lucas County,Ohio,292306,265901,83308
39097,Madison County,Ohio,31985,28444,7149
39099,Mahoning County,Ohio,162557,148924,42851
39101,Marion County,Ohio,45947,40921,6294
39103,Medina County,Ohio,129741,122633,47027
39105,Meigs County,Ohio,15830,13732,1865
39107,Mercer County,Ohio,27956,26464,6194
39109,Miami County,Ohio,76153,70675,18980
39111,Monroe County,Ohio,9615,8657,1032
39113,Montgomery County,Ohio,367919,338787,112293
39115,Morgan County,Ohio,9857,8727,1400
39117,Morrow County,Ohio,24907,22763,4532
39119,Muskingum County,Ohio,59220,53498,12036
39121,Noble County,Ohio,10927,9325,1502
39123,Ottawa County,Ohio,30540,28743,8715
39125,Paulding County,Ohio,12991,11743,2044
39127,Perry County,Ohio,24557,21672,3693
39129,Pickaway County,Ohio,41544,36724,8831
39131,Pike County,Ohio,18589,15913,2706
39133,Portage County,Ohio,107455,99858,33871
39135,Preble County,Ohio,28663,26552,5130
39137,Putnam County,Ohio,23012,21783,6052
39139,Richland County,Ohio,87633,78405,15670
39141,Ross County,Ohio,54654,48591,9349
39143,Sandusky County,Ohio,41669,38877,7961
39145,Scioto County,Ohio,50933,45172,9143
39147,Seneca County,Ohio,37060,34555,7676
39149,Shelby County,Ohio,32127,29357,6622
39151,Stark County,Ohio,262124,243214,65486
39153,Summit County,Ohio,382643,355432,135020
39155,Trumbull County,Ohio,144401,129994,29304
39157,Tuscarawas County,Ohio,63945,56863,12528
39159,Union County,Ohio,44491,42367,17397
39161,Van Wert County,Ohio,19957,18671,3392
39163,Vinton County,Ohio,8956,7443,1354
39165,Warren County,Ohio,167733,159390,76632
39167,Washington County,Ohio,42579,39574,8815
39169,Wayne County,Ohio,76835,66316,18990
39171,Williams County,Ohio,25867,23642,3682
39173,Wood County,Ohio,83333,79312,31137
39175,Wyandot County,Ohio,15240,14450,3151
40001,Adair County,Oklahoma,12777,10584,1508
40003,Alfalfa County,Oklahoma,4342,3727,899
40005,Atoka County,Oklahoma,10133,8475,1553
40007,Beaver County,Oklahoma,3356,2856,771
40009,Beckham County,Oklahoma,15133,12759,2011
40011,Blaine County,Oklahoma,6005,5084,1080
40013,Bryan County,Oklahoma,31483,27593,7678
40015,Caddo County,Oklahoma,18165,15756,2810
40017,Canadian County,Oklahoma,107833,99385,34242
40019,Carter County,Oklahoma,32280,28344,6457
40021,Cherokee County,Oklahoma,30632,27542,9011
40023,Choctaw County,Oklahoma,9717,8386,1481
40025,Cimarron County,Oklahoma,1535,1309,486
40027,Cleveland County,Oklahoma,191179,176403,68104
40029,Coal County,Oklahoma,3565,3008,600
40031,Comanche County,Oklahoma,78537,71133,18983
40033,Cotton County,Oklahoma,3848,3282,806
40035,Craig County,Oklahoma,9918,8551,1475
40037,Creek County,Oklahoma,49584,44864,9124
40039,Custer County,Oklahoma,16639,14715,5545
40041,Delaware County,Oklahoma,30011,26242,5766
40043,Dewey County,Oklahoma,2848,2636,563
40045,Ellis County,Oklahoma,2598,2292,519
40047,Garfield County,Oklahoma,40397,35357,9009
40049,Garvin County,Oklahoma,17305,15167,3060
40051,Grady County,Oklahoma,37972,34361,8331
40053,Grant County,Oklahoma,2872,2618,653
40055,Greer County,Oklahoma,3985,3256,608
40057,Harmon County,Oklahoma,1709,1427,278
40059,Harper County,Oklahoma,2192,1921,584
40061,Haskell County,Oklahoma,8025,6874,1222
40063,Hughes County,Oklahoma,9369,7878,1415
40065,Jackson County,Oklahoma,15910,13787,3850
40067,Jefferson County,Oklahoma,3654,3098,575
40069,Johnston County,Oklahoma,6836,5983,1459
40071,Kay County,Oklahoma,28985,26240,5369
40073,Kingfisher County,Oklahoma,9877,8906,2254
40075,Kiowa County,Oklahoma,5840,5025,1076
40077,Latimer County,Oklahoma,6523,5525,679
40079,Le Flore County,Oklahoma,32729,27928,4853
40081,Lincoln County,Oklahoma,23403,20839,3621
40083,Logan County,Oklahoma,34264,31435,10436
40085,Love County,Oklahoma,6857,5847,1095
40087,McClain County,Oklahoma,29340,26009,8228
40089,McCurtain County,Oklahoma,20301,17399,3150
40091,McIntosh County,Oklahoma,14125,12236,2040
40093,Major County,Oklahoma,5206,4692,935
40095,Marshall County,Oklahoma,10793,9142,1828
40097,Mayes County,Oklahoma,27086,24200,4458
40099,Murray County,Oklahoma,9585,8221,1706
40101,Muskogee County,Oklahoma,44269,38507,8424
40103,Noble County,Oklahoma,7545,6872,1530
40105,Nowata County,Oklahoma,6519,5892,1072
40107,Okfuskee County,Oklahoma,7885,6567,1033
40109,Oklahoma County,Oklahoma,521753,461709,183108
40111,Okmulgee County,Oklahoma,24758,21832,4283
40113,Osage County,Oklahoma,32770,29346,7045
40115,Ottawa County,Oklahoma,19654,17145,2942
40117,Pawnee County,Oklahoma,10864,9545,1773
40119,Payne County,Oklahoma,44715,41663,17933
40121,Pittsburg County,Oklahoma,30399,26529,5991
40123,Pontotoc County,Oklahoma,25225,22817,7500
40125,Pottawatomie County,Oklahoma,48670,43095,10220
40127,Pushmataha County,Oklahoma,7721,6595,1107
40129,Roger Mills County,Oklahoma,2333,2183,557
40131,Rogers County,Oklahoma,66240,61054,16959
40133,Seminole County,Oklahoma,15667,13359,2369
40135,Sequoyah County,Oklahoma,27016,22823,4093
40137,Stephens County,Oklahoma,30143,26618,5875
40139,Texas County,Oklahoma,12651,9488,3089
40141,Tillman County,Oklahoma,4682,3817,809
40143,Tulsa County,Oklahoma,442433,397261,149170
40145,Wagoner County,Oklahoma,57774,52994,15518
40147,Washington County,Oklahoma,35869,32815,10925
40149,Washita County,Oklahoma,7458,6630,1520
40151,Woods County,Oklahoma,5358,4746,1743
40153,Woodward County,Oklahoma,13696,12048,2961
41001,Baker County,Oregon,12535,11581,3381
41003,Benton County,Oregon,59446,57076,32313
41005,Clackamas County,Oregon,302789,286652,120172
41007,Clatsop County,Oregon,31093,28868,8177
41009,Columbia County,Oregon,38609,34901,7403
41011,Coos County,Oregon,48963,44566,10621
41013,Crook County,Oregon,19116,17421,4306
41015,Curry County,Oregon,19191,17379,4641
41017,Deschutes County,Oregon,150533,142642,65280
41019,Douglas County,Oregon,83165,76203,15757
41021,Gilliam County,Oregon,1499,1305,314
41023,Grant County,Oregon,5638,5053,1108
41025,Harney County,Oregon,5559,5104,869
41027,Hood River County,Oregon,16693,14059,6574
41029,Jackson County,Oregon,160714,146721,49152
41031,Jefferson County,Oregon,17400,15436,3484
41033,Josephine County,Oregon,65715,59299,12955
41035,Klamath County,Oregon,49358,44219,10618
41037,Lake County,Oregon,6146,5485,1282
41039,Lane County,Oregon,266887,248586,89228
41041,Lincoln County,Oregon,39558,36296,11397
41043,Linn County,Oregon,91102,83161,18926
41045,Malheur County,Oregon,20708,17355,3201
41047,Marion County,Oregon,232000,199636,60279
41049,Morrow County,Oregon,7621,5793,746
41051,Multnomah County,Oregon,597528,551239,290508
41053,Polk County,Oregon,58331,53552,17868
41055,Sherman County,Oregon,1364,1204,220
41057,Tillamook County,Oregon,21007,19028,5272
41059,Umatilla County,Oregon,53149,44870,9563
41061,Union County,Oregon,17561,16428,4375
41063,Wallowa County,Oregon,5640,5241,2083
41065,Wasco County,Oregon,18835,16373,4102
41067,Washington County,Oregon,420271,390468,196224
41069,Wheeler County,Oregon,1157,1058,236
41071,Yamhill County,Oregon,74129,66531,21677
42001,Adams County,Pennsylvania,74009,67143,18329
42003,Allegheny County,Pennsylvania,900575,859777,403248
42005,Armstrong County,Pennsylvania,48500,45135,9146
42007,Beaver County,Pennsylvania,122830,116787,34755
42009,Bedford County,Pennsylvania,34910,31405,5707
42011,Berks County,Pennsylvania,294011,259846,79881
42013,Blair County,Pennsylvania,87152,81241,20990
42015,Bradford County,Pennsylvania,42543,38742,9023
42017,Bucks County,Pennsylvania,466402,442579,204982
42019,Butler County,Pennsylvania,140605,134521,54328
42021,Cambria County,Pennsylvania,95281,88498,21907
42023,Cameron County,Pennsylvania,3493,3178,393
42025,Carbon County,Pennsylvania,48194,43500,8840
42027,Centre County,Pennsylvania,97523,92230,45345
42029,Chester County,Pennsylvania,371656,352750,210289
42031,Clarion County,Pennsylvania,25366,23083,5907
42033,Clearfield County,Pennsylvania,58882,53249,11810
42035,Clinton County,Pennsylvania,25007,22426,5324
42037,Columbia County,Pennsylvania,43838,40247,10906
42039,Crawford County,Pennsylvania,58820,53541,12484
42041,Cumberland County,Pennsylvania,184003,171954,72797
42043,Dauphin County,Pennsylvania,199521,182521,68415
42045,Delaware County,Pennsylvania,392827,367663,163404
42047,Elk County,Pennsylvania,22753,21276,4538
42049,Erie County,Pennsylvania,186451,172620,55240
42051,Fayette County,Pennsylvania,93622,84220,17723
42053,Forest County,Pennsylvania,5948,5094,720
42055,Franklin County,Pennsylvania,110515,100198,26471
42057,Fulton County,Pennsylvania,10630,9492,1820
42059,Greene County,Pennsylvania,25315,22763,5342
42061,Huntingdon County,Pennsylvania,31831,28871,5790
42063,Indiana County,Pennsylvania,54468,50310,14662
42065,Jefferson County,Pennsylvania,31496,28787,5509
42067,Juniata County,Pennsylvania,16435,13683,2465
42069,Lackawanna County,Pennsylvania,152357,139625,45914
42071,Lancaster County,Pennsylvania,377538,329018,116943
42073,Lawrence County,Pennsylvania,61529,56840,14016
42075,Lebanon County,Pennsylvania,99085,87240,23733
42077,Lehigh County,Pennsylvania,257679,232667,86009
42079,Luzerne County,Pennsylvania,232115,210471,57994
42081,Lycoming County,Pennsylvania,79987,72897,19836
42083,McKean County,Pennsylvania,28598,26457,5819
42085,Mercer County,Pennsylvania,78713,71869,19738
42087,Mifflin County,Pennsylvania,32321,27263,4280
42089,Monroe County,Pennsylvania,119743,108147,33384
42091,Montgomery County,Pennsylvania,607780,576803,317581
42093,Montour County,Pennsylvania,13257,12305,4856
42095,Northampton County,Pennsylvania,222029,205721,74974
42097,Northumberland County,Pennsylvania,66645,59989,12778
42099,Perry County,Pennsylvania,33198,29834,6176
42101,Philadelphia County,Pennsylvania,1088969,951721,377211
42103,Pike County,Pennsylvania,45250,42176,13064
42105,Potter County,Pennsylvania,11923,10829,2036
42107,Schuylkill County,Pennsylvania,104202,93777,19924
42109,Snyder County,Pennsylvania,26673,22489,5714
42111,Somerset County,Pennsylvania,54932,49469,9495
42113,Sullivan County,Pennsylvania,4876,4477,963
42115,Susquehanna County,Pennsylvania,28603,26165,5654
42117,Tioga County,Pennsylvania,29448,27082,6324
42119,Union County,Pennsylvania,29162,25279,7706
42121,Venango County,Pennsylvania,37206,34056,7312
42123,Warren County,Pennsylvania,28168,26454,5484
42125,Washington County,Pennsylvania,152026,142972,49842
42127,Wayne County,Pennsylvania,39450,36069,8516
42129,Westmoreland County,Pennsylvania,263301,251175,83845
42131,Wyoming County,Pennsylvania,18808,17385,4044
42133,York County,Pennsylvania,322163,294359,87663
44001,Bristol County,Rhode Island,35592,33286,18420
44003,Kent County,Rhode Island,127456,118263,43713
44005,Newport County,Rhode Island,63729,60758,33807
44007,Providence County,Rhode Island,458321,395452,147584
44009,Washington County,Rhode Island,91407,87070,46143
45001,Abbeville County,South Carolina,17240,14860,3332
45003,Aiken County,South Carolina,121731,109347,37801
45005,Allendale County,South Carolina,5588,4449,745
45007,Anderson County,South Carolina,142807,125414,37722
45009,Bamberg County,South Carolina,8947,6879,1685
45011,Barnwell County,South Carolina,13923,11252,1788
45013,Beaufort County,South Carolina,138607,130557,62063
45015,Berkeley County,South Carolina,159984,144889,47902
45017,Calhoun County,South Carolina,10590,9351,2305
45019,Charleston County,South Carolina,298970,277750,146599
45021,Cherokee County,South Carolina,38454,32881,7077
45023,Chester County,South Carolina,22535,19017,3097
45025,Chesterfield County,South Carolina,30551,25044,4033
45027,Clarendon County,South Carolina,22623,18535,3997
45029,Colleton County,South Carolina,26998,23101,4500
45031,Darlington County,South Carolina,43184,37362,8507
45033,Dillon County,South Carolina,18540,15134,2167
45035,Dorchester County,South Carolina,111681,101924,33468
45037,Edgefield County,South Carolina,19649,16075,4213
45039,Fairfield County,South Carolina,15352,12983,2355
45041,Florence County,South Carolina,92623,81261,21902
45043,Georgetown County,South Carolina,48751,44809,15840
45045,Greenville County,South Carolina,367656,332701,147181
45047,Greenwood County,South Carolina,46633,41446,11922
45049,Hampton County,South Carolina,13172,10867,1549
45051,Horry County,South Carolina,276831,252963,73626
45053,Jasper County,South Carolina,22389,20187,5805
45055,Kershaw County,South Carolina,46415,41383,10595
45057,Lancaster County,South Carolina,72875,64889,22733
45059,Laurens County,South Carolina,47275,39577,8447
45061,Lee County,South Carolina,11756,9525,1503
45063,Lexington County,South Carolina,208330,190653,68974
45065,McCormick County,South Carolina,8047,6853,1857
45067,Marion County,South Carolina,20185,16955,2781
45069,Marlboro County,South Carolina,18924,15429,1652
45071,Newberry County,South Carolina,26039,22464,6114
45073,Oconee County,South Carolina,58551,51020,16697
45075,Orangeburg County,South Carolina,56492,47066,10938
45077,Pickens County,South Carolina,84012,73302,22947
45079,Richland County,South Carolina,265906,244548,109332
45081,Saluda County,South Carolina,13330,11202,2646
45083,Spartanburg County,South Carolina,228901,201075,58913
45085,Sumter County,South Carolina,69534,61971,16103
45087,Union County,South Carolina,19380,15646,2608
45089,Williamsburg County,South Carolina,22227,18531,3416
45091,York County,South Carolina,196186,181550,74771
46003,Aurora County,South Dakota,1719,1566,321
46005,Beadle County,South Dakota,12392,10541,3270
46007,Bennett County,South Dakota,1856,1612,376
46009,Bon Homme County,South Dakota,5169,4641,1037
46011,Brookings County,South Dakota,19051,18426,8376
46013,Brown County,South Dakota,25250,23650,8375
46015,Brule County,South Dakota,3595,3240,1085
46017,Buffalo County,South Dakota,916,784,64
46019,Butte County,South Dakota,7229,6381,1402
46021,Campbell County,South Dakota,1127,1031,333
46023,Charles Mix County,South Dakota,5692,5099,1430
46025,Clark County,South Dakota,2557,2302,415
46027,Clay County,South Dakota,7401,6950,3401
