fips_code,county_name,state_name,pct_households_owner_occupied,pct_households_renter_occupied
36055,Monroe County,New York,63.5,36.5
36057,Montgomery County,New York,69.3,30.7
36059,Nassau County,New York,81.9,18.1
36061,New York County,New York,24.7,75.3
36063,Niagara County,New York,70.9,29.1
36065,Oneida County,New York,67.8,32.2
36067,Onondaga County,New York,65.7,34.3
36069,Ontario County,New York,72.8,27.2
36071,Orange County,New York,68.4,31.6
36073,Orleans County,New York,77.4,22.6
36075,Oswego County,New York,73.9,26.1
36077,Otsego County,New York,74.3,25.7
36079,Putnam County,New York,83.0,17.0
36081,Queens County,New York,44.9,55.1
36083,Rensselaer County,New York,64.1,35.9
36085,Richmond County,New York,67.9,32.1
36087,Rockland County,New York,68.3,31.7
36089,St. Lawrence County,New York,71.5,28.5
36091,Saratoga County,New York,72.2,27.8
36093,Schenectady County,New York,63.8,36.2
36095,Schoharie County,New York,77.7,22.3
36097,Schuyler County,New York,78.1,21.9
36099,Seneca County,New York,72.0,28.0
36101,Steuben County,New York,73.5,26.5
36103,Suffolk County,New York,81.9,18.1
36105,Sullivan County,New York,69.3,30.7
36107,Tioga County,New York,78.2,21.8
36109,Tompkins County,New York,53.8,46.2
36111,Ulster County,New York,70.0,30.0
36113,Warren County,New York,71.5,28.5
36115,Washington County,New York,76.6,23.4
36117,Wayne County,New York,79.9,20.1
36119,Westchester County,New York,62.2,37.8
36121,Wyoming County,New York,77.0,23.0
36123,Yates County,New York,77.2,22.8
37001,Alamance County,North Carolina,65.6,34.4
37003,Alexander County,North Carolina,81.7,18.3
37005,Alleghany County,North Carolina,77.1,22.9
37007,Anson County,North Carolina,65.6,34.4
37009,Ashe County,North Carolina,78.4,21.6
37011,Avery County,North Carolina,80.0,20.0
37013,Beaufort County,North Carolina,70.1,29.9
37015,Bertie County,North Carolina,74.5,25.5
37017,Bladen County,North Carolina,69.8,30.2
37019,Brunswick County,North Carolina,83.8,16.2
37021,Buncombe County,North Carolina,64.4,35.6
37023,Burke County,North Carolina,74.8,25.2
37025,Cabarrus County,North Carolina,72.1,27.9
37027,Caldwell County,North Carolina,74.0,26.0
37029,Camden County,North Carolina,83.8,16.2
37031,Carteret County,North Carolina,73.5,26.5
37033,Caswell County,North Carolina,76.1,23.9
37035,Catawba County,North Carolina,72.7,27.3
37037,Chatham County,North Carolina,80.4,19.6
37039,Cherokee County,North Carolina,83.6,16.4
37041,Chowan County,North Carolina,69.7,30.3
37043,Clay County,North Carolina,79.8,20.2
37045,Cleveland County,North Carolina,70.7,29.3
37047,Columbus County,North Carolina,72.3,27.7
37049,Craven County,North Carolina,69.9,30.1
37051,Cumberland County,North Carolina,53.7,46.3
37053,Currituck County,North Carolina,87.5,12.5
37055,Dare County,North Carolina,77.8,22.2
37057,Davidson County,North Carolina,73.5,26.5
37059,Davie County,North Carolina,83.4,16.6
37061,Duplin County,North Carolina,70.0,30.0
37063,Durham County,North Carolina,55.0,45.0
37065,Edgecombe County,North Carolina,59.4,40.6
37067,Forsyth County,North Carolina,62.7,37.3
37069,Franklin County,North Carolina,78.1,21.9
37071,Gaston County,North Carolina,65.8,34.2
37073,Gates County,North Carolina,82.3,17.7
37075,Graham County,North Carolina,80.8,19.2
37077,Granville County,North Carolina,76.6,23.4
37079,Greene County,North Carolina,65.3,34.7
37081,Guilford County,North Carolina,60.0,40.0
37083,Halifax County,North Carolina,63.5,36.5
37085,Harnett County,North Carolina,69.5,30.5
37087,Haywood County,North Carolina,75.0,25.0
37089,Henderson County,North Carolina,74.2,25.8
37091,Hertford County,North Carolina,66.4,33.6
37093,Hoke County,North Carolina,71.7,28.3
37095,Hyde County,North Carolina,71.5,28.5
37097,Iredell County,North Carolina,71.5,28.5
37099,Jackson County,North Carolina,62.6,37.4
37101,Johnston County,North Carolina,77.1,22.9
37103,Jones County,North Carolina,75.6,24.4
37105,Lee County,North Carolina,66.0,34.0
37107,Lenoir County,North Carolina,59.3,40.7
37109,Lincoln County,North Carolina,78.5,21.5
37111,McDowell County,North Carolina,74.0,26.0
37113,Macon County,North Carolina,76.3,23.7
37115,Madison County,North Carolina,77.9,22.1
37117,Martin County,North Carolina,68.5,31.5
37119,Mecklenburg County,North Carolina,55.5,44.5
37121,Mitchell County,North Carolina,77.6,22.4
37123,Montgomery County,North Carolina,73.1,26.9
37125,Moore County,North Carolina,76.3,23.7
37127,Nash County,North Carolina,63.7,36.3
37129,New Hanover County,North Carolina,60.7,39.3
37131,Northampton County,North Carolina,73.2,26.8
37133,Onslow County,North Carolina,61.0,39.0
37135,Orange County,North Carolina,64.2,35.8
37137,Pamlico County,North Carolina,83.3,16.7
37139,Pasquotank County,North Carolina,65.1,34.9
37141,Pender County,North Carolina,81.8,18.2
37143,Perquimans County,North Carolina,72.7,27.3
37145,Person County,North Carolina,75.9,24.1
37147,Pitt County,North Carolina,50.9,49.1
37149,Polk County,North Carolina,76.6,23.4
37151,Randolph County,North Carolina,72.7,27.3
37153,Richmond County,North Carolina,64.7,35.3
37155,Robeson County,North Carolina,65.6,34.4
37157,Rockingham County,North Carolina,72.4,27.6
37159,Rowan County,North Carolina,71.2,28.8
37161,Rutherford County,North Carolina,74.1,25.9
37163,Sampson County,North Carolina,72.8,27.2
37165,Scotland County,North Carolina,58.9,41.1
37167,Stanly County,North Carolina,73.6,26.4
37169,Stokes County,North Carolina,78.4,21.6
37171,Surry County,North Carolina,73.3,26.7
37173,Swain County,North Carolina,73.3,26.7
37175,Transylvania County,North Carolina,75.1,24.9
37177,Tyrrell County,North Carolina,78.6,21.4
37179,Union County,North Carolina,81.8,18.2
37181,Vance County,North Carolina,57.4,42.6
37183,Wake County,North Carolina,64.4,35.6
37185,Warren County,North Carolina,69.7,30.3
37187,Washington County,North Carolina,68.7,31.3
37189,Watauga County,North Carolina,61.2,38.8
37191,Wayne County,North Carolina,61.5,38.5
37193,Wilkes County,North Carolina,73.9,26.1
37195,Wilson County,North Carolina,59.1,40.9
37197,Yadkin County,North Carolina,77.1,22.9
37199,Yancey County,North Carolina,77.2,22.8
38001,Adams County,North Dakota,73.8,26.2
38003,Barnes County,North Dakota,73.4,26.6
38005,Benson County,North Dakota,74.2,25.8
38007,Billings County,North Dakota,81.2,18.8
38009,Bottineau County,North Dakota,79.4,20.6
38011,Bowman County,North Dakota,83.0,17.0
38013,Burke County,North Dakota,78.1,21.9
38015,Burleigh County,North Dakota,71.6,28.4
38017,Cass County,North Dakota,52.0,48.0
38019,Cavalier County,North Dakota,82.8,17.2
38021,Dickey County,North Dakota,78.1,21.9
38023,Divide County,North Dakota,77.6,22.4
38025,Dunn County,North Dakota,71.8,28.2
38027,Eddy County,North Dakota,72.0,28.0
38029,Emmons County,North Dakota,81.4,18.6
38031,Foster County,North Dakota,77.4,22.6
38033,Golden Valley County,North Dakota,75.1,24.9
38035,Grand Forks County,North Dakota,52.1,47.9
38037,Grant County,North Dakota,84.0,16.0
38039,Griggs County,North Dakota,79.4,20.6
38041,Hettinger County,North Dakota,79.7,20.3
38043,Kidder County,North Dakota,76.0,24.0
38045,LaMoure County,North Dakota,84.9,15.1
38047,Logan County,North Dakota,82.7,17.3
38049,McHenry County,North Dakota,80.3,19.7
38051,McIntosh County,North Dakota,79.3,20.7
38053,McKenzie County,North Dakota,55.1,44.9
38055,McLean County,North Dakota,83.4,16.6
38057,Mercer County,North Dakota,80.5,19.5
38059,Morton County,North Dakota,75.1,24.9
38061,Mountrail County,North Dakota,60.0,40.0
38063,Nelson County,North Dakota,76.9,23.1
38065,Oliver County,North Dakota,93.4,6.6
38067,Pembina County,North Dakota,74.5,25.5
38069,Pierce County,North Dakota,78.9,21.1
38071,Ramsey County,North Dakota,58.7,41.3
38073,Ransom County,North Dakota,75.7,24.3
38075,Renville County,North Dakota,81.5,18.5
38077,Richland County,North Dakota,69.1,30.9
38079,Rolette County,North Dakota,65.2,34.8
38081,Sargent County,North Dakota,73.9,26.1
38083,Sheridan County,North Dakota,82.5,17.5
38085,Sioux County,North Dakota,46.0,54.0
38087,Slope County,North Dakota,87.4,12.6
38089,Stark County,North Dakota,64.9,35.1
38091,Steele County,North Dakota,77.8,22.2
38093,Stutsman County,North Dakota,63.6,36.4
38095,Towner County,North Dakota,77.2,22.8
38097,Traill County,North Dakota,74.6,25.4
38099,Walsh County,North Dakota,77.8,22.2
38101,Ward County,North Dakota,61.9,38.1
38103,Wells County,North Dakota,73.5,26.5
38105,Williams County,North Dakota,57.2,42.8
39001,Adams County,Ohio,71.0,29.0
39003,Allen County,Ohio,68.3,31.7
39005,Ashland County,Ohio,78.9,21.1
39007,Ashtabula County,Ohio,73.9,26.1
39009,Athens County,Ohio,61.9,38.1
39011,Auglaize County,Ohio,75.9,24.1
39013,Belmont County,Ohio,74.0,26.0
39015,Brown County,Ohio,76.1,23.9
39017,Butler County,Ohio,69.9,30.1
39019,Carroll County,Ohio,78.0,22.0
39021,Champaign County,Ohio,76.7,23.3
39023,Clark County,Ohio,69.2,30.8
39025,Clermont County,Ohio,73.4,26.6
39027,Clinton County,Ohio,70.5,29.5
39029,Columbiana County,Ohio,73.1,26.9
39031,Coshocton County,Ohio,72.5,27.5
39033,Crawford County,Ohio,71.0,29.0
39035,Cuyahoga County,Ohio,59.1,40.9
39037,Darke County,Ohio,72.0,28.0
39039,Defiance County,Ohio,78.6,21.4
39041,Delaware County,Ohio,78.2,21.8
39043,Erie County,Ohio,71.1,28.9
39045,Fairfield County,Ohio,74.2,25.8
39047,Fayette County,Ohio,63.0,37.0
39049,Franklin County,Ohio,53.0,47.0
39051,Fulton County,Ohio,81.3,18.7
39053,Gallia County,Ohio,76.4,23.6
39055,Geauga County,Ohio,87.0,13.0
39057,Greene County,Ohio,67.6,32.4
39059,Guernsey County,Ohio,71.6,28.4
39061,Hamilton County,Ohio,59.0,41.0
39063,Hancock County,Ohio,69.2,30.8
39065,Hardin County,Ohio,73.3,26.7
39067,Harrison County,Ohio,76.7,23.3
39069,Henry County,Ohio,81.5,18.5
39071,Highland County,Ohio,73.2,26.8
39073,Hocking County,Ohio,78.8,21.2
39075,Holmes County,Ohio,79.5,20.5
39077,Huron County,Ohio,73.6,26.4
39079,Jackson County,Ohio,73.4,26.6
39081,Jefferson County,Ohio,71.8,28.2
39083,Knox County,Ohio,75.1,24.9
39085,Lake County,Ohio,75.1,24.9
39087,Lawrence County,Ohio,72.5,27.5
39089,Licking County,Ohio,73.7,26.3
39091,Logan County,Ohio,77.7,22.3
39093,Lorain County,Ohio,73.7,26.3
39095,Lucas County,Ohio,61.7,38.3
39097,Madison County,Ohio,75.9,24.1
39099,Mahoning County,Ohio,70.3,29.7
39101,Marion County,Ohio,67.8,32.2
39103,Medina County,Ohio,80.0,20.0
39105,Meigs County,Ohio,75.4,24.6
39107,Mercer County,Ohio,79.6,20.4
39109,Miami County,Ohio,73.4,26.6
39111,Monroe County,Ohio,82.4,17.6
39113,Montgomery County,Ohio,62.3,37.7
39115,Morgan County,Ohio,77.2,22.8
39117,Morrow County,Ohio,81.8,18.2
39119,Muskingum County,Ohio,68.7,31.3
39121,Noble County,Ohio,81.9,18.1
39123,Ottawa County,Ohio,83.6,16.4
39125,Paulding County,Ohio,80.2,19.8
39127,Perry County,Ohio,76.5,23.5
39129,Pickaway County,Ohio,72.1,27.9
39131,Pike County,Ohio,65.8,34.2
39133,Portage County,Ohio,70.1,29.9
39135,Preble County,Ohio,79.4,20.6
39137,Putnam County,Ohio,85.8,14.2
39139,Richland County,Ohio,68.5,31.5
39141,Ross County,Ohio,70.6,29.4
39143,Sandusky County,Ohio,74.3,25.7
39145,Scioto County,Ohio,69.0,31.0
39147,Seneca County,Ohio,73.4,26.6
39149,Shelby County,Ohio,73.7,26.3
39151,Stark County,Ohio,68.6,31.4
39153,Summit County,Ohio,67.3,32.7
39155,Trumbull County,Ohio,71.5,28.5
39157,Tuscarawas County,Ohio,68.7,31.3
39159,Union County,Ohio,79.4,20.6
39161,Van Wert County,Ohio,80.6,19.4
39163,Vinton County,Ohio,75.2,24.8
39165,Warren County,Ohio,79.6,20.4
39167,Washington County,Ohio,74.8,25.2
39169,Wayne County,Ohio,76.1,23.9
39171,Williams County,Ohio,75.6,24.4
39173,Wood County,Ohio,64.6,35.4
39175,Wyandot County,Ohio,73.8,26.2
40001,Adair County,Oklahoma,68.0,32.0
40003,Alfalfa County,Oklahoma,78.7,21.3
40005,Atoka County,Oklahoma,75.8,24.2
40007,Beaver County,Oklahoma,79.7,20.3
40009,Beckham County,Oklahoma,66.4,33.6
40011,Blaine County,Oklahoma,71.4,28.6
40013,Bryan County,Oklahoma,63.6,36.4
40015,Caddo County,Oklahoma,70.3,29.7
40017,Canadian County,Oklahoma,74.8,25.2
40019,Carter County,Oklahoma,67.7,32.3
40021,Cherokee County,Oklahoma,65.8,34.2
40023,Choctaw County,Oklahoma,65.7,34.3
40025,Cimarron County,Oklahoma,77.2,22.8
40027,Cleveland County,Oklahoma,64.1,35.9
40029,Coal County,Oklahoma,70.8,29.2
40031,Comanche County,Oklahoma,55.0,45.0
40033,Cotton County,Oklahoma,79.6,20.4
40035,Craig County,Oklahoma,73.2,26.8
40037,Creek County,Oklahoma,74.5,25.5
40039,Custer County,Oklahoma,64.2,35.8
40041,Delaware County,Oklahoma,75.9,24.1
40043,Dewey County,Oklahoma,74.7,25.3
40045,Ellis County,Oklahoma,82.3,17.7
40047,Garfield County,Oklahoma,64.6,35.4
40049,Garvin County,Oklahoma,68.1,31.9
40051,Grady County,Oklahoma,75.3,24.7
40053,Grant County,Oklahoma,75.1,24.9
40055,Greer County,Oklahoma,77.8,22.2
40057,Harmon County,Oklahoma,72.0,28.0
40059,Harper County,Oklahoma,80.3,19.7
40061,Haskell County,Oklahoma,77.2,22.8
40063,Hughes County,Oklahoma,72.8,27.2
40065,Jackson County,Oklahoma,61.3,38.7
40067,Jefferson County,Oklahoma,72.4,27.6
40069,Johnston County,Oklahoma,70.2,29.8
40071,Kay County,Oklahoma,67.7,32.3
40073,Kingfisher County,Oklahoma,72.0,28.0
40075,Kiowa County,Oklahoma,71.3,28.7
40077,Latimer County,Oklahoma,70.5,29.5
40079,Le Flore County,Oklahoma,72.0,28.0
40081,Lincoln County,Oklahoma,80.3,19.7
40083,Logan County,Oklahoma,85.8,14.2
40085,Love County,Oklahoma,72.9,27.1
40087,McClain County,Oklahoma,78.5,21.5
40089,McCurtain County,Oklahoma,71.8,28.2
40091,McIntosh County,Oklahoma,77.2,22.8
40093,Major County,Oklahoma,79.8,20.2
40095,Marshall County,Oklahoma,79.6,20.4
40097,Mayes County,Oklahoma,74.3,25.7
40099,Murray County,Oklahoma,71.7,28.3
40101,Muskogee County,Oklahoma,66.4,33.6
40103,Noble County,Oklahoma,79.9,20.1
40105,Nowata County,Oklahoma,73.2,26.8
40107,Okfuskee County,Oklahoma,71.1,28.9
40109,Oklahoma County,Oklahoma,58.6,41.4
40111,Okmulgee County,Oklahoma,70.0,30.0
40113,Osage County,Oklahoma,78.3,21.7
40115,Ottawa County,Oklahoma,67.3,32.7
40117,Pawnee County,Oklahoma,78.2,21.8
40119,Payne County,Oklahoma,50.9,49.1
40121,Pittsburg County,Oklahoma,71.4,28.6
40123,Pontotoc County,Oklahoma,66.4,33.6
40125,Pottawatomie County,Oklahoma,69.9,30.1
40127,Pushmataha County,Oklahoma,75.8,24.2
40129,Roger Mills County,Oklahoma,81.2,18.8
40131,Rogers County,Oklahoma,77.8,22.2
40133,Seminole County,Oklahoma,69.6,30.4
40135,Sequoyah County,Oklahoma,71.0,29.0
40137,Stephens County,Oklahoma,74.5,25.5
40139,Texas County,Oklahoma,69.4,30.6
40141,Tillman County,Oklahoma,74.9,25.1
40143,Tulsa County,Oklahoma,59.7,40.3
40145,Wagoner County,Oklahoma,81.0,19.0
40147,Washington County,Oklahoma,71.8,28.2
40149,Washita County,Oklahoma,75.0,25.0
40151,Woods County,Oklahoma,64.4,35.6
40153,Woodward County,Oklahoma,71.9,28.1
41001,Baker County,Oregon,72.8,27.2
41003,Benton County,Oregon,56.0,44.0
41005,Clackamas County,Oregon,71.3,28.7
41007,Clatsop County,Oregon,61.7,38.3
41009,Columbia County,Oregon,75.7,24.3
41011,Coos County,Oregon,70.7,29.3
41013,Crook County,Oregon,75.6,24.4
41015,Curry County,Oregon,74.8,25.2
41017,Deschutes County,Oregon,70.7,29.3
41019,Douglas County,Oregon,71.8,28.2
41021,Gilliam County,Oregon,75.6,24.4
41023,Grant County,Oregon,80.6,19.4
41025,Harney County,Oregon,67.2,32.8
41027,Hood River County,Oregon,68.1,31.9
41029,Jackson County,Oregon,65.0,35.0
41031,Jefferson County,Oregon,71.4,28.6
41033,Josephine County,Oregon,71.7,28.3
41035,Klamath County,Oregon,68.7,31.3
41037,Lake County,Oregon,61.5,38.5
41039,Lane County,Oregon,59.4,40.6
41041,Lincoln County,Oregon,71.4,28.6
41043,Linn County,Oregon,67.0,33.0
41045,Malheur County,Oregon,63.4,36.6
41047,Marion County,Oregon,62.2,37.8
41049,Morrow County,Oregon,70.9,29.1
41051,Multnomah County,Oregon,54.1,45.9
41053,Polk County,Oregon,64.6,35.4
41055,Sherman County,Oregon,67.1,32.9
41057,Tillamook County,Oregon,73.2,26.8
41059,Umatilla County,Oregon,67.1,32.9
41061,Union County,Oregon,64.6,35.4
41063,Wallowa County,Oregon,76.4,23.6
41065,Wasco County,Oregon,66.2,33.8
41067,Washington County,Oregon,60.9,39.1
41069,Wheeler County,Oregon,69.2,30.8
41071,Yamhill County,Oregon,69.9,30.1
42001,Adams County,Pennsylvania,79.1,20.9
42003,Allegheny County,Pennsylvania,64.9,35.1
42005,Armstrong County,Pennsylvania,78.6,21.4
42007,Beaver County,Pennsylvania,74.5,25.5
42009,Bedford County,Pennsylvania,78.1,21.9
42011,Berks County,Pennsylvania,71.0,29.0
42013,Blair County,Pennsylvania,72.4,27.6
42015,Bradford County,Pennsylvania,72.3,27.7
42017,Bucks County,Pennsylvania,78.0,22.0
42019,Butler County,Pennsylvania,76.4,23.6
42021,Cambria County,Pennsylvania,75.8,24.2
42023,Cameron County,Pennsylvania,68.9,31.1
42025,Carbon County,Pennsylvania,77.2,22.8
42027,Centre County,Pennsylvania,61.8,38.2
42029,Chester County,Pennsylvania,74.9,25.1
42031,Clarion County,Pennsylvania,71.4,28.6
42033,Clearfield County,Pennsylvania,78.3,21.7
42035,Clinton County,Pennsylvania,71.6,28.4
42037,Columbia County,Pennsylvania,70.4,29.6
42039,Crawford County,Pennsylvania,73.7,26.3
42041,Cumberland County,Pennsylvania,71.4,28.6
42043,Dauphin County,Pennsylvania,63.3,36.7
42045,Delaware County,Pennsylvania,69.6,30.4
42047,Elk County,Pennsylvania,78.9,21.1
42049,Erie County,Pennsylvania,68.3,31.7
42051,Fayette County,Pennsylvania,72.5,27.5
42053,Forest County,Pennsylvania,76.9,23.1
42055,Franklin County,Pennsylvania,73.2,26.8
42057,Fulton County,Pennsylvania,77.6,22.4
42059,Greene County,Pennsylvania,78.1,21.9
42061,Huntingdon County,Pennsylvania,78.6,21.4
42063,Indiana County,Pennsylvania,71.1,28.9
42065,Jefferson County,Pennsylvania,74.2,25.8
42067,Juniata County,Pennsylvania,73.2,26.8
42069,Lackawanna County,Pennsylvania,65.4,34.6
42071,Lancaster County,Pennsylvania,69.9,30.1
42073,Lawrence County,Pennsylvania,75.4,24.6
42075,Lebanon County,Pennsylvania,71.3,28.7
42077,Lehigh County,Pennsylvania,65.2,34.8
42079,Luzerne County,Pennsylvania,67.8,32.2
42081,Lycoming County,Pennsylvania,69.2,30.8
42083,McKean County,Pennsylvania,78.7,21.3
42085,Mercer County,Pennsylvania,72.5,27.5
42087,Mifflin County,Pennsylvania,71.5,28.5
42089,Monroe County,Pennsylvania,79.5,20.5
42091,Montgomery County,Pennsylvania,71.7,28.3
42093,Montour County,Pennsylvania,67.1,32.9
42095,Northampton County,Pennsylvania,71.1,28.9
42097,Northumberland County,Pennsylvania,74.8,25.2
42099,Perry County,Pennsylvania,80.7,19.3
42101,Philadelphia County,Pennsylvania,52.3,47.7
42103,Pike County,Pennsylvania,86.2,13.8
42105,Potter County,Pennsylvania,80.2,19.8
42107,Schuylkill County,Pennsylvania,76.3,23.7
42109,Snyder County,Pennsylvania,74.3,25.7
42111,Somerset County,Pennsylvania,80.3,19.7
42113,Sullivan County,Pennsylvania,83.2,16.8
42115,Susquehanna County,Pennsylvania,78.3,21.7
42117,Tioga County,Pennsylvania,76.7,23.3
42119,Union County,Pennsylvania,71.4,28.6
42121,Venango County,Pennsylvania,75.6,24.4
42123,Warren County,Pennsylvania,78.0,22.0
42125,Washington County,Pennsylvania,76.4,23.6
42127,Wayne County,Pennsylvania,81.9,18.1
42129,Westmoreland County,Pennsylvania,78.3,21.7
42131,Wyoming County,Pennsylvania,76.8,23.2
42133,York County,Pennsylvania,75.8,24.2
44001,Bristol County,Rhode Island,73.3,26.7
44003,Kent County,Rhode Island,72.1,27.9
44005,Newport County,Rhode Island,67.4,32.6
44007,Providence County,Rhode Island,56.6,43.4
44009,Washington County,Rhode Island,76.8,23.2
45001,Abbeville County,South Carolina,77.0,23.0
45003,Aiken County,South Carolina,76.7,23.3
45005,Allendale County,South Carolina,64.7,35.3
45007,Anderson County,South Carolina,75.4,24.6
45009,Bamberg County,South Carolina,74.2,25.8
45011,Barnwell County,South Carolina,71.0,29.0
45013,Beaufort County,South Carolina,75.7,24.3
45015,Berkeley County,South Carolina,74.1,25.9
45017,Calhoun County,South Carolina,83.7,16.3
45019,Charleston County,South Carolina,63.5,36.5
45021,Cherokee County,South Carolina,73.3,26.7
45023,Chester County,South Carolina,77.9,22.1
45025,Chesterfield County,South Carolina,72.4,27.6
45027,Clarendon County,South Carolina,73.0,27.0
45029,Colleton County,South Carolina,73.1,26.9
45031,Darlington County,South Carolina,70.6,29.4
45033,Dillon County,South Carolina,60.3,39.7
45035,Dorchester County,South Carolina,75.4,24.6
45037,Edgefield County,South Carolina,79.8,20.2
45039,Fairfield County,South Carolina,76.0,24.0
45041,Florence County,South Carolina,64.5,35.5
45043,Georgetown County,South Carolina,83.1,16.9
45045,Greenville County,South Carolina,68.8,31.2
45047,Greenwood County,South Carolina,66.2,33.8
45049,Hampton County,South Carolina,73.6,26.4
45051,Horry County,South Carolina,75.8,24.2
45053,Jasper County,South Carolina,76.0,24.0
45055,Kershaw County,South Carolina,81.7,18.3
45057,Lancaster County,South Carolina,83.3,16.7
45059,Laurens County,South Carolina,70.7,29.3
45061,Lee County,South Carolina,73.5,26.5
45063,Lexington County,South Carolina,76.9,23.1
45065,McCormick County,South Carolina,83.9,16.1
45067,Marion County,South Carolina,62.2,37.8
45069,Marlboro County,South Carolina,63.0,37.0
45071,Newberry County,South Carolina,73.4,26.6
45073,Oconee County,South Carolina,75.4,24.6
45075,Orangeburg County,South Carolina,65.9,34.1
45077,Pickens County,South Carolina,70.5,29.5
45079,Richland County,South Carolina,60.4,39.6
45081,Saluda County,South Carolina,78.1,21.9
45083,Spartanburg County,South Carolina,72.9,27.1
45085,Sumter County,South Carolina,66.8,33.2
45087,Union County,South Carolina,69.3,30.7
45089,Williamsburg County,South Carolina,74.6,25.4
45091,York County,South Carolina,73.4,26.6
46003,Aurora County,South Dakota,76.4,23.6
46005,Beadle County,South Dakota,70.2,29.8
46007,Bennett County,South Dakota,57.7,42.3
46009,Bon Homme County,South Dakota,78.4,21.6
46011,Brookings County,South Dakota,58.9,41.1
46013,Brown County,South Dakota,65.7,34.3
46015,Brule County,South Dakota,72.5,27.5
46017,Buffalo County,South Dakota,52.6,47.4
46019,Butte County,South Dakota,80.5,19.5
46021,Campbell County,South Dakota,78.1,21.9
46023,Charles Mix County,South Dakota,73.9,26.1
46025,Clark County,South Dakota,82.3,17.7
46027,Clay County,South Dakota,51.8,48.2
46029,Codington County,South Dakota,67.4,32.6
46031,Corson County,South Dakota,60.5,39.5
46033,Custer County,South Dakota,85.6,14.4
46035,Davison County,South Dakota,63.0,37.0
46037,Day County,South Dakota,75.8,24.2
46039,Deuel County,South Dakota,80.6,19.4
46041,Dewey County,South Dakota,61.5,38.5
46043,Douglas County,South Dakota,77.7,22.3
46045,Edmunds County,South Dakota,80.9,19.1
46047,Fall River County,South Dakota,75.3,24.7
46049,Faulk County,South Dakota,81.9,18.1
46051,Grant County,South Dakota,81.6,18.4
46053,Gregory County,South Dakota,78.3,21.7
46055,Haakon County,South Dakota,82.0,18.0
46057,Hamlin County,South Dakota,81.5,18.5
46059,Hand County,South Dakota,64.2,35.8
46061,Hanson County,South Dakota,88.6,11.4
46063,Harding County,South Dakota,77.1,22.9
46065,Hughes County,South Dakota,75.2,24.8
46067,Hutchinson County,South Dakota,78.3,21.7
46069,Hyde County,South Dakota,82.2,17.8
46071,Jackson County,South Dakota,60.8,39.2
46073,Jerauld County,South Dakota,84.9,15.1
46075,Jones County,South Dakota,73.5,26.5
46077,Kingsbury County,South Dakota,81.4,18.6
46079,Lake County,South Dakota,71.4,28.6
46081,Lawrence County,South Dakota,63.9,36.1
46083,Lincoln County,South Dakota,72.0,28.0
46085,Lyman County,South Dakota,72.2,27.8
46087,McCook County,South Dakota,81.8,18.2
46089,McPherson County,South Dakota,81.0,19.0
46091,Marshall County,South Dakota,80.1,19.9
46093,Meade County,South Dakota,72.7,27.3
46095,Mellette County,South Dakota,59.9,40.1
46097,Miner County,South Dakota,82.3,17.7
46099,Minnehaha County,South Dakota,63.5,36.5
46101,Moody County,South Dakota,70.9,29.1
46102,Oglala Lakota County,South Dakota,53.5,46.5
46103,Pennington County,South Dakota,69.1,30.9
46105,Perkins County,South Dakota,78.9,21.1
46107,Potter County,South Dakota,78.8,21.2
46109,Roberts County,South Dakota,69.4,30.6
46111,Sanborn County,South Dakota,77.6,22.4
46115,Spink County,South Dakota,75.1,24.9
46117,Stanley County,South Dakota,79.3,20.7
46119,Sully County,South Dakota,76.1,23.9
46121,Todd County,South Dakota,44.9,55.1
46123,Tripp County,South Dakota,70.8,29.2
46125,Turner County,South Dakota,79.0,21.0
46127,Union County,South Dakota,71.3,28.7
46129,Walworth County,South Dakota,74.2,25.8
46135,Yankton County,South Dakota,72.3,27.7
46137,Ziebach County,South Dakota,53.9,46.1
47001,Anderson County,Tennessee,71.0,29.0
47003,Bedford County,Tennessee,70.2,29.8
47005,Benton County,Tennessee,74.7,25.3
47007,Bledsoe County,Tennessee,79.1,20.9
47009,Blount County,Tennessee,77.0,23.0
47011,Bradley County,Tennessee,67.5,32.5
47013,Campbell County,Tennessee,67.3,32.7
47015,Cannon County,Tennessee,77.2,22.8
47017,Carroll County,Tennessee,74.8,25.2
47019,Carter County,Tennessee,74.1,25.9
47021,Cheatham County,Tennessee,81.9,18.1
47023,Chester County,Tennessee,76.6,23.4
47025,Claiborne County,Tennessee,71.6,28.4
47027,Clay County,Tennessee,77.6,22.4
47029,Cocke County,Tennessee,71.2,28.8
47031,Coffee County,Tennessee,70.2,29.8
47033,Crockett County,Tennessee,68.9,31.1
47035,Cumberland County,Tennessee,80.2,19.8
47037,Davidson County,Tennessee,53.4,46.6
47039,Decatur County,Tennessee,75.0,25.0
47041,DeKalb County,Tennessee,68.9,31.1
47043,Dickson County,Tennessee,80.3,19.7
47045,Dyer County,Tennessee,62.4,37.6
47047,Fayette County,Tennessee,80.7,19.3
47049,Fentress County,Tennessee,80.6,19.4
47051,Franklin County,Tennessee,76.4,23.6
47053,Gibson County,Tennessee,66.8,33.2
47055,Giles County,Tennessee,74.0,26.0
47057,Grainger County,Tennessee,78.7,21.3
47059,Greene County,Tennessee,75.9,24.1
47061,Grundy County,Tennessee,83.2,16.8
47063,Hamblen County,Tennessee,68.3,31.7
47065,Hamilton County,Tennessee,64.3,35.7
47067,Hancock County,Tennessee,72.7,27.3
