FIPS Code,County Name,State Name,median_age,sex_ratio
55111,Sauk County,Wisconsin,41.3,100.8
55113,Sawyer County,Wisconsin,52.2,105.0
55115,Shawano County,Wisconsin,45.5,101.3
55117,Sheboygan County,Wisconsin,41.8,103.4
55119,Taylor County,Wisconsin,44.1,105.0
55121,Trempealeau County,Wisconsin,39.8,103.5
55123,Vernon County,Wisconsin,41.5,102.9
55125,Vilas County,Wisconsin,55.5,107.9
55127,Walworth County,Wisconsin,41.1,101.1
55129,Washburn County,Wisconsin,52.4,101.6
55131,Washington County,Wisconsin,43.5,100.3
55133,Waukesha County,Wisconsin,43.3,98.3
55135,Waupaca County,Wisconsin,45.4,104.3
55137,Waushara County,Wisconsin,49.9,112.7
55139,Winnebago County,Wisconsin,38.4,103.4
55141,Wood County,Wisconsin,43.9,98.8
56001,Albany County,Wyoming,28.7,111.0
56003,Big Horn County,Wyoming,41.5,105.2
56005,Campbell County,Wyoming,35.8,106.5
56007,Carbon County,Wyoming,40.4,115.5
56009,Converse County,Wyoming,41.3,102.8
56011,Crook County,Wyoming,44.3,108.1
56013,Fremont County,Wyoming,39.4,102.8
56015,Goshen County,Wyoming,43.4,108.7
56017,Hot Springs County,Wyoming,45.4,102.4
56019,Johnson County,Wyoming,47.0,106.5
56021,Laramie County,Wyoming,38.2,103.3
56023,Lincoln County,Wyoming,41.2,106.2
56025,Natrona County,Wyoming,38.2,102.4
56027,Niobrara County,Wyoming,49.6,78.5
56029,Park County,Wyoming,44.8,98.1
56031,Platte County,Wyoming,47.8,105.7
56033,Sheridan County,Wyoming,42.9,100.8
56035,Sublette County,Wyoming,42.8,120.3
56037,Sweetwater County,Wyoming,37.4,104.9
56039,Teton County,Wyoming,40.1,111.2
56041,Uinta County,Wyoming,36.7,101.9
56043,Washakie County,Wyoming,44.2,100.9
56045,Weston County,Wyoming,43.1,120.1
