fips_code,county_name,state_name,poverty_rate
51029,Buckingham County,Virginia,0.18100000000000002
51031,Campbell County,Virginia,0.124
51033,Caroline County,Virginia,0.09300000000000001
51035,Carroll County,Virginia,0.161
51036,Charles City County,Virginia,0.113
51037,Charlotte County,Virginia,0.20800000000000002
51041,Chesterfield County,Virginia,0.069
51043,Clarke County,Virginia,0.073
51045,Craig County,Virginia,0.12300000000000001
51047,Culpeper County,Virginia,0.096
51049,Cumberland County,Virginia,0.142
51051,Dickenson County,Virginia,0.19399999999999998
51053,Dinwiddie County,Virginia,0.11800000000000001
51057,Essex County,Virginia,0.13
51059,Fairfax County,Virginia,0.061
51061,Fauquier County,Virginia,0.061
51063,Floyd County,Virginia,0.111
51065,Fluvanna County,Virginia,0.076
51067,Franklin County,Virginia,0.114
51069,Frederick County,Virginia,0.07400000000000001
51071,Giles County,Virginia,0.113
51073,Gloucester County,Virginia,0.079
51075,Goochland County,Virginia,0.067
51077,Grayson County,Virginia,0.16399999999999998
51079,Greene County,Virginia,0.08900000000000001
51081,Greensville County,Virginia,0.273
51083,Halifax County,Virginia,0.19699999999999998
51085,Hanover County,Virginia,0.053
51087,Henrico County,Virginia,0.094
51089,Henry County,Virginia,0.16899999999999998
51091,Highland County,Virginia,0.129
51093,Isle of Wight County,Virginia,0.073
51095,James City County,Virginia,0.07200000000000001
51097,King and Queen County,Virginia,0.127
51099,King George County,Virginia,0.063
51101,King William County,Virginia,0.071
51103,Lancaster County,Virginia,0.126
51105,Lee County,Virginia,0.25
51107,Loudoun County,Virginia,0.040999999999999995
51109,Louisa County,Virginia,0.094
51111,Lunenburg County,Virginia,0.191
51113,Madison County,Virginia,0.10099999999999999
51115,Mathews County,Virginia,0.092
51117,Mecklenburg County,Virginia,0.146
51119,Middlesex County,Virginia,0.129
51121,Montgomery County,Virginia,0.23800000000000002
51125,Nelson County,Virginia,0.138
51127,New Kent County,Virginia,0.055999999999999994
51131,Northampton County,Virginia,0.175
51133,Northumberland County,Virginia,0.121
51135,Nottoway County,Virginia,0.17800000000000002
51137,Orange County,Virginia,0.08
51139,Page County,Virginia,0.142
51141,Patrick County,Virginia,0.14400000000000002
51143,Pittsylvania County,Virginia,0.13699999999999998
51145,Powhatan County,Virginia,0.061
51147,Prince Edward County,Virginia,0.251
51149,Prince George County,Virginia,0.113
51153,Prince William County,Virginia,0.067
51155,Pulaski County,Virginia,0.165
51157,Rappahannock County,Virginia,0.09
51159,Richmond County,Virginia,0.156
51161,Roanoke County,Virginia,0.07200000000000001
51163,Rockbridge County,Virginia,0.114
51165,Rockingham County,Virginia,0.10099999999999999
51167,Russell County,Virginia,0.185
51169,Scott County,Virginia,0.205
51171,Shenandoah County,Virginia,0.099
51173,Smyth County,Virginia,0.151
51175,Southampton County,Virginia,0.133
51177,Spotsylvania County,Virginia,0.066
51179,Stafford County,Virginia,0.053
51181,Surry County,Virginia,0.124
51183,Sussex County,Virginia,0.209
51185,Tazewell County,Virginia,0.21
51187,Warren County,Virginia,0.09300000000000001
51191,Washington County,Virginia,0.128
51193,Westmoreland County,Virginia,0.125
51195,Wise County,Virginia,0.182
51197,Wythe County,Virginia,0.135
51199,York County,Virginia,0.065
51510,Alexandria city,Virginia,0.085
51520,Bristol city,Virginia,0.218
51530,Buena Vista city,Virginia,0.146
51540,Charlottesville city,Virginia,0.196
51550,Chesapeake city,Virginia,0.1
51570,Colonial Heights city,Virginia,0.10400000000000001
51580,Covington city,Virginia,0.177
51590,Danville city,Virginia,0.23399999999999999
51595,Emporia city,Virginia,0.201
51600,Fairfax city,Virginia,0.07400000000000001
51610,Falls Church city,Virginia,0.051
51620,Franklin city,Virginia,0.198
51630,Fredericksburg city,Virginia,0.127
51640,Galax city,Virginia,0.20800000000000002
51650,Hampton city,Virginia,0.134
51660,Harrisonburg city,Virginia,0.23800000000000002
51670,Hopewell city,Virginia,0.2
51678,Lexington city,Virginia,0.214
51680,Lynchburg city,Virginia,0.191
51683,Manassas city,Virginia,0.107
51685,Manassas Park city,Virginia,0.077
51690,Martinsville city,Virginia,0.225
51700,Newport News city,Virginia,0.157
51710,Norfolk city,Virginia,0.183
51720,Norton city,Virginia,0.20600000000000002
51730,Petersburg city,Virginia,0.212
51735,Poquoson city,Virginia,0.057999999999999996
51740,Portsmouth city,Virginia,0.187
51750,Radford city,Virginia,0.264
51760,Richmond city,Virginia,0.17600000000000002
51770,Roanoke city,Virginia,0.184
51775,Salem city,Virginia,0.10400000000000001
51790,Staunton city,Virginia,0.113
51800,Suffolk city,Virginia,0.111
51810,Virginia Beach city,Virginia,0.087
51820,Waynesboro city,Virginia,0.129
51830,Williamsburg city,Virginia,0.188
51840,Winchester city,Virginia,0.162
53001,Adams County,Washington,0.151
53003,Asotin County,Washington,0.149
53005,Benton County,Washington,0.11199999999999999
53007,Chelan County,Washington,0.102
53009,Clallam County,Washington,0.11900000000000001
53011,Clark County,Washington,0.075
53013,Columbia County,Washington,0.136
53015,Cowlitz County,Washington,0.132
53017,Douglas County,Washington,0.11800000000000001
53019,Ferry County,Washington,0.172
53021,Franklin County,Washington,0.128
53023,Garfield County,Washington,0.141
53025,Grant County,Washington,0.152
53027,Grays Harbor County,Washington,0.151
53029,Island County,Washington,0.086
53031,Jefferson County,Washington,0.11
53033,King County,Washington,0.08800000000000001
53035,Kitsap County,Washington,0.087
53037,Kittitas County,Washington,0.152
53039,Klickitat County,Washington,0.11900000000000001
53041,Lewis County,Washington,0.13699999999999998
53043,Lincoln County,Washington,0.107
53045,Mason County,Washington,0.12
53047,Okanogan County,Washington,0.16699999999999998
53049,Pacific County,Washington,0.131
53051,Pend Oreille County,Washington,0.14400000000000002
53053,Pierce County,Washington,0.099
53055,San Juan County,Washington,0.094
53057,Skagit County,Washington,0.09699999999999999
53059,Skamania County,Washington,0.11
53061,Snohomish County,Washington,0.08800000000000001
53063,Spokane County,Washington,0.125
53065,Stevens County,Washington,0.11900000000000001
53067,Thurston County,Washington,0.099
53069,Wahkiakum County,Washington,0.113
53071,Walla Walla County,Washington,0.149
53073,Whatcom County,Washington,0.129
53075,Whitman County,Washington,0.248
53077,Yakima County,Washington,0.161
54001,Barbour County,West Virginia,0.2
54003,Berkeley County,West Virginia,0.113
54005,Boone County,West Virginia,0.20800000000000002
54007,Braxton County,West Virginia,0.19699999999999998
54009,Brooke County,West Virginia,0.141
54011,Cabell County,West Virginia,0.198
54013,Calhoun County,West Virginia,0.213
54015,Clay County,West Virginia,0.235
54017,Doddridge County,West Virginia,0.18899999999999997
54019,Fayette County,West Virginia,0.16699999999999998
54021,Gilmer County,West Virginia,0.264
54023,Grant County,West Virginia,0.166
54025,Greenbrier County,West Virginia,0.182
54027,Hampshire County,West Virginia,0.142
54029,Hancock County,West Virginia,0.141
54031,Hardy County,West Virginia,0.138
54033,Harrison County,West Virginia,0.14400000000000002
54035,Jackson County,West Virginia,0.14800000000000002
54037,Jefferson County,West Virginia,0.09
54039,Kanawha County,West Virginia,0.156
54041,Lewis County,West Virginia,0.16399999999999998
54043,Lincoln County,West Virginia,0.217
54045,Logan County,West Virginia,0.19399999999999998
54047,McDowell County,West Virginia,0.36200000000000004
54049,Marion County,West Virginia,0.147
54051,Marshall County,West Virginia,0.151
54053,Mason County,West Virginia,0.18
54055,Mercer County,West Virginia,0.19699999999999998
54057,Mineral County,West Virginia,0.139
54059,Mingo County,West Virginia,0.28800000000000003
54061,Monongalia County,West Virginia,0.183
54063,Monroe County,West Virginia,0.16399999999999998
54065,Morgan County,West Virginia,0.107
54067,Nicholas County,West Virginia,0.193
54069,Ohio County,West Virginia,0.145
54071,Pendleton County,West Virginia,0.139
54073,Pleasants County,West Virginia,0.145
54075,Pocahontas County,West Virginia,0.192
54077,Preston County,West Virginia,0.17300000000000001
54079,Putnam County,West Virginia,0.10300000000000001
54081,Raleigh County,West Virginia,0.182
54083,Randolph County,West Virginia,0.18899999999999997
54085,Ritchie County,West Virginia,0.177
54087,Roane County,West Virginia,0.196
54089,Summers County,West Virginia,0.226
54091,Taylor County,West Virginia,0.141
54093,Tucker County,West Virginia,0.17600000000000002
54095,Tyler County,West Virginia,0.19
54097,Upshur County,West Virginia,0.183
54099,Wayne County,West Virginia,0.182
54101,Webster County,West Virginia,0.263
54103,Wetzel County,West Virginia,0.174
54105,Wirt County,West Virginia,0.177
54107,Wood County,West Virginia,0.13699999999999998
54109,Wyoming County,West Virginia,0.215
55001,Adams County,Wisconsin,0.132
55003,Ashland County,Wisconsin,0.141
55005,Barron County,Wisconsin,0.1
55007,Bayfield County,Wisconsin,0.1
55009,Brown County,Wisconsin,0.09699999999999999
55011,Buffalo County,Wisconsin,0.102
55013,Burnett County,Wisconsin,0.135
55015,Calumet County,Wisconsin,0.046
55017,Chippewa County,Wisconsin,0.09
55019,Clark County,Wisconsin,0.11699999999999999
55021,Columbia County,Wisconsin,0.079
55023,Crawford County,Wisconsin,0.14
55025,Dane County,Wisconsin,0.1
55027,Dodge County,Wisconsin,0.086
55029,Door County,Wisconsin,0.08800000000000001
55031,Douglas County,Wisconsin,0.095
55033,Dunn County,Wisconsin,0.109
55035,Eau Claire County,Wisconsin,0.10800000000000001
55037,Florence County,Wisconsin,0.107
55039,Fond du Lac County,Wisconsin,0.092
55041,Forest County,Wisconsin,0.158
55043,Grant County,Wisconsin,0.13699999999999998
55045,Green County,Wisconsin,0.083
55047,Green Lake County,Wisconsin,0.10400000000000001
55049,Iowa County,Wisconsin,0.084
55051,Iron County,Wisconsin,0.135
55053,Jackson County,Wisconsin,0.126
55055,Jefferson County,Wisconsin,0.09300000000000001
55057,Juneau County,Wisconsin,0.125
55059,Kenosha County,Wisconsin,0.113
55061,Kewaunee County,Wisconsin,0.087
55063,La Crosse County,Wisconsin,0.121
55065,Lafayette County,Wisconsin,0.11199999999999999
55067,Langlade County,Wisconsin,0.136
55069,Lincoln County,Wisconsin,0.099
55071,Manitowoc County,Wisconsin,0.092
55073,Marathon County,Wisconsin,0.096
55075,Marinette County,Wisconsin,0.114
55077,Marquette County,Wisconsin,0.11599999999999999
55078,Menominee County,Wisconsin,0.27399999999999997
55079,Milwaukee County,Wisconsin,0.171
55081,Monroe County,Wisconsin,0.128
55083,Oconto County,Wisconsin,0.086
55085,Oneida County,Wisconsin,0.08199999999999999
55087,Outagamie County,Wisconsin,0.063
55089,Ozaukee County,Wisconsin,0.048
55091,Pepin County,Wisconsin,0.10300000000000001
55093,Pierce County,Wisconsin,0.083
55095,Polk County,Wisconsin,0.091
55097,Portage County,Wisconsin,0.098
55099,Price County,Wisconsin,0.12
55101,Racine County,Wisconsin,0.107
55103,Richland County,Wisconsin,0.13
55105,Rock County,Wisconsin,0.11199999999999999
55107,Rusk County,Wisconsin,0.13699999999999998
55109,St. Croix County,Wisconsin,0.057
55111,Sauk County,Wisconsin,0.094
55113,Sawyer County,Wisconsin,0.15
55115,Shawano County,Wisconsin,0.115
55117,Sheboygan County,Wisconsin,0.08900000000000001
55119,Taylor County,Wisconsin,0.113
55121,Trempealeau County,Wisconsin,0.11800000000000001
55123,Vernon County,Wisconsin,0.125
55125,Vilas County,Wisconsin,0.12300000000000001
55127,Walworth County,Wisconsin,0.105
55129,Washburn County,Wisconsin,0.10800000000000001
55131,Washington County,Wisconsin,0.06
55133,Waukesha County,Wisconsin,0.055
55135,Waupaca County,Wisconsin,0.121
55137,Waushara County,Wisconsin,0.105
55139,Winnebago County,Wisconsin,0.10300000000000001
55141,Wood County,Wisconsin,0.098
56001,Albany County,Wyoming,0.16699999999999998
56003,Big Horn County,Wyoming,0.126
56005,Campbell County,Wyoming,0.085
56007,Carbon County,Wyoming,0.114
56009,Converse County,Wyoming,0.10400000000000001
56011,Crook County,Wyoming,0.071
56013,Fremont County,Wyoming,0.135
56015,Goshen County,Wyoming,0.14400000000000002
56017,Hot Springs County,Wyoming,0.111
56019,Johnson County,Wyoming,0.084
56021,Laramie County,Wyoming,0.096
56023,Lincoln County,Wyoming,0.07
56025,Natrona County,Wyoming,0.105
56027,Niobrara County,Wyoming,0.158
56029,Park County,Wyoming,0.09699999999999999
56031,Platte County,Wyoming,0.11
56033,Sheridan County,Wyoming,0.094
56035,Sublette County,Wyoming,0.076
56037,Sweetwater County,Wyoming,0.1
56039,Teton County,Wyoming,0.062
56041,Uinta County,Wyoming,0.10300000000000001
56043,Washakie County,Wyoming,0.12300000000000001
56045,Weston County,Wyoming,0.114
